simFrame,simTime,wheelId_1,flags_1,wheelX_1,wheelY_1,wheelId_2,flags_2,wheelX_2,wheelY_2,wheelId_3,flags_3,wheelX_3,wheelY_3,wheelId_4,flags_4,wheelX_4,wheelY_4,id,lateralDist,yawRel,type,id.1,lateralDist.1,yawRel.1,type.1,id.2,lateralDist.2,yawRel.2,type.2,id.3,lateralDist.3,yawRel.3,type.3,id.4,lateralDist.4,yawRel.4,type.4,id.5,lateralDist.5,yawRel.5,type.5,id.6,lateralDist.6,yawRel.6,type.6,id.7,lateralDist.7,yawRel.7,type.7,id.8,lateralDist.8,yawRel.8,type.8,id.9,lateralDist.9,yawRel.9,type.9,id.10,lateralDist.10,yawRel.10,type.10,id.11,lateralDist.11,yawRel.11,type.11,id.12,lateralDist.12,yawRel.12,type.12,id.13,lateralDist.13,yawRel.13,type.13,objectId_0,X_0,Y_0,yaw_angle_0,Vx_0,Vy_0,Ax_0,Ay_0,objectId_1,X_1,Y_1,yaw_angle_1,Vx_1,Vy_1,Ax_1,Ay_1,objectId_2,X_2,Y_2,yaw_angle_2,Vx_2,Vy_2,Ax_2,Ay_2,playerId,lightMask,playerId.1,lightMask.1,playerId.2,lightMask.2,playerId.3,lightMask.3,playerId.4,lightMask.4,playerId.5,lightMask.5
28,0.4500000235,1.0,                    0x1,1.8879345913,0.7137252258,2.0,                    0x1,1.8373872605,-0.7654113356,3.0,                    0x1,0.0734220501,-0.7051304019,4.0,                    0x1,0.1239693809,0.7740061595,0,1.6900144815,1.12168827399728e-05,2,1,0.7804873586,0.0434894003,2,2,-1.6000144482,1.12168827399728e-05,1,3,-2.5152628422,0.04257356,1,4,5.6850142479,1.12168827399728e-05,1,5,4.7704129219,0.0430651531,1,6,-4.6850142479,1.12168827399728e-05,1,7,-5.5865287781,0.0424299762,1,8,9.9349184036,1.12168827399728e-05,1,9,9.0194864273,0.043193195,2,10,-8.2500143051,1.12168827399728e-05,1,11,-9.1470966339,0.0422621854,1,12,13.5999183655,1.12168827399728e-05,1,13,12.675204277,0.0433603004,1,1,0.0986957155,0.0344378788,-0.0341602452,0.5465076566,-0.018676132,1.4428465366,-0.04930906,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
29,0.466666691,1.0,                    0x1,1.8972434896,0.7134070014,2.0,                    0x1,1.8466960706,-0.765729557,3.0,                    0x1,0.0827308641,-0.7054485182,4.0,                    0x1,0.1332782831,0.7736880402,0,1.6900146008,1.12764873847482e-05,2,1,0.7808851004,0.0435266383,2,2,-1.6000145674,1.12764873847482e-05,1,3,-2.5148684978,0.0425496586,1,4,5.6850147247,1.12764873847482e-05,1,5,4.7708106041,0.0430635437,1,6,-4.6850147247,1.12764873847482e-05,1,7,-5.5861310959,0.0424141288,1,8,9.93491745,1.12764873847482e-05,1,9,9.0198831558,0.0431880131,2,10,-8.2500143051,1.12764873847482e-05,1,11,-9.1466989517,0.0422488973,1,12,13.5999174118,1.12764873847482e-05,1,13,12.6756019592,0.0433539413,1,1,0.1080045736,0.034119761,-0.0341603048,0.5705553293,-0.0194979645,1.4428802729,-0.0493104607,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
30,0.4833333585,1.0,                    0x1,1.9069531896,0.713075073,2.0,                    0x1,1.8564056769,-0.7660614822,3.0,                    0x1,0.0924404744,-0.7057803317,4.0,                    0x1,0.142987987,0.7733562235,0,1.69001472,1.13398227767902e-05,2,1,0.7812998891,0.0435654409,2,2,-1.6000146866,1.13398227767902e-05,1,3,-2.5144572258,0.0425247177,1,4,5.6850147247,1.13398227767902e-05,1,5,4.7712254524,0.0430618674,1,6,-4.6850147247,1.13398227767902e-05,1,7,-5.5857167244,0.0423975997,1,8,9.9349164963,1.13398227767902e-05,1,9,9.0202970505,0.0431826115,2,10,-8.2500143051,1.13398227767902e-05,1,11,-9.1462841034,0.0422350354,1,12,13.5999164581,1.13398227767902e-05,1,13,12.6760158539,0.0433473065,1,1,0.1177142307,0.0337879459,-0.0341603681,0.5946035385,-0.0203198157,1.4429004192,-0.0493114106,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
31,0.5000000261,1.0,                    0x1,1.917063695,0.7127294468,2.0,                    0x1,1.8665160886,-0.7664071052,3.0,                    0x1,0.1025508899,-0.706125843,4.0,                    0x1,0.1530984963,0.7730107091,0,1.6900148392,1.14031572593376e-05,2,1,0.7817317247,0.043605797,2,2,-1.6000146866,1.14031572593376e-05,1,3,-2.514029026,0.0424987376,1,4,5.6850147247,1.14031572593376e-05,1,5,4.7716574669,0.0430601165,1,6,-4.6850147247,1.14031572593376e-05,1,7,-5.5852851868,0.0423803814,1,8,9.9349164963,1.14031572593376e-05,1,9,9.0207281113,0.0431769826,2,10,-8.2500143051,1.14031572593376e-05,1,11,-9.1458530426,0.0422205999,1,12,13.5999164581,1.14031572593376e-05,1,13,12.6764469147,0.0433403961,1,1,0.1278246931,0.0334424331,-0.0341604315,0.6186519265,-0.0211416818,1.442910552,-0.0493120216,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
32,0.5166666936,1.0,                    0x1,1.9275750109,0.7123701162,2.0,                    0x1,1.8770273054,-0.7667664325,3.0,                    0x1,0.1130621108,-0.7064850519,4.0,                    0x1,0.1636098163,0.7726514967,0,1.6900149584,1.14701970233e-05,2,1,0.7821805477,0.0436477102,2,2,-1.6000148058,1.14701970233e-05,1,3,-2.5135838985,0.0424717218,1,4,5.6850147247,1.14701970233e-05,1,5,4.7721061707,0.0430583023,1,6,-4.6850147247,1.14701970233e-05,1,7,-5.584836483,0.0423624814,1,8,9.9349155426,1.14701970233e-05,1,9,9.0211763382,0.0431711338,2,10,-8.2500152588,1.14701970233e-05,1,11,-9.1454048157,0.0422055908,1,12,13.5999155045,1.14701970233e-05,1,13,12.6768951416,0.0433332138,1,1,0.1383359636,0.0330832224,-0.0341604985,0.6427004933,-0.0219635554,1.4429137707,-0.0493124127,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
33,0.5333333611,1.0,                    0x1,1.9384871386,0.7119970809,2.0,                    0x1,1.8879393284,-0.7671394642,3.0,                    0x1,0.123974138,-0.7068579588,4.0,                    0x1,0.1745219483,0.7722785862,0,1.6900150776,1.1541e-05,2,1,0.7826460004,0.0427967682,2,2,-1.600014925,1.1541e-05,1,3,-2.5131220818,0.0424436629,1,4,5.6850152016,1.1541e-05,1,5,4.7725720406,0.0430564173,1,6,-4.6850152016,1.1541e-05,1,7,-5.5843710899,0.0423438922,1,8,9.9349145889,1.1541e-05,1,9,9.0216407776,0.0431650653,2,10,-8.2500152588,1.1541e-05,1,11,-9.1449394226,0.0421900116,1,12,13.5999145508,1.1541e-05,1,13,12.6773605347,0.0433257595,1,1,0.1492480431,0.0327103137,-0.0341605693,0.6667490005,-0.0227854345,1.4429119825,-0.0493126363,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
34,0.5500000287,1.0,                    0x1,1.9498000748,0.7116103475,2.0,                    0x1,1.8992521599,-0.7675261939,3.0,                    0x1,0.1352869738,-0.7072445637,4.0,                    0x1,0.1858348887,0.7718919777,0,1.6900151968,1.1611753507168e-05,2,1,0.7831287384,0.0428423174,2,2,-1.6000150442,1.1611753507168e-05,1,3,-2.5126433372,0.0424145609,1,4,5.6850152016,1.1611753507168e-05,1,5,4.7730545998,0.0430544615,1,6,-4.6850152016,1.1611753507168e-05,1,7,-5.5838885307,0.0423246175,1,8,9.9349145889,1.1611753507168e-05,1,9,9.0221233368,0.0431587696,2,10,-8.2500152588,1.1611753507168e-05,1,11,-9.1444568634,0.0421738513,1,12,13.5999145508,1.1611753507168e-05,1,13,12.6778430939,0.0433180295,1,1,0.1605609312,0.032323707,-0.0341606401,0.6907974482,-0.0236073155,1.4429066181,-0.0493127443,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
35,0.5666666962,1.0,                    0x1,1.9615138181,0.7112099161,2.0,                    0x1,1.9109657985,-0.7679266218,3.0,                    0x1,0.1470006166,-0.7076448667,4.0,                    0x1,0.1975486362,0.7714916712,0,1.690015316,1.16825385703123e-05,2,1,0.7836285233,0.0428894199,2,2,-1.6000151634,1.16825385703123e-05,1,3,-2.5121479034,0.0423844159,1,4,5.6850152016,1.16825385703123e-05,1,5,4.7735543251,0.0430524349,1,6,-4.6850152016,1.16825385703123e-05,1,7,-5.5833892822,0.0423046537,1,8,9.9349136353,1.16825385703123e-05,1,9,9.0226221085,0.0431522503,2,10,-8.2500152588,1.16825385703123e-05,1,11,-9.1439571381,0.0421571173,1,12,13.5999135971,1.16825385703123e-05,1,13,12.6783418655,0.0433100238,1,1,0.1722746264,0.0319234022,-0.0341607109,0.7148458362,-0.0244291984,1.4428983927,-0.0493127629,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
36,0.5833333638,1.0,                    0x1,1.9736283686,0.71079578,2.0,                    0x1,1.9230802388,-0.7683407542,3.0,                    0x1,0.1591150613,-0.7080588676,4.0,                    0x1,0.2096631911,0.7710776665,0,1.6900154352,1.1757e-05,2,1,0.7841451764,0.042938076,2,2,-1.6000154018,1.1757e-05,1,3,-2.5116355419,0.042353224,1,4,5.6850156784,1.1757e-05,1,5,4.7740712166,0.0430503413,1,6,-4.6850152016,1.1757e-05,1,7,-5.5828728676,0.0422840044,1,8,9.9349126816,1.1757e-05,1,9,9.0231380463,0.0431455076,2,10,-8.2500152588,1.1757e-05,1,11,-9.1434412003,0.0421398096,1,12,13.5999126434,1.1757e-05,1,13,12.6788578033,0.0433017462,1,1,0.1843891262,0.0315093994,-0.0341607854,0.7388940454,-0.0252510812,1.4428881407,-0.0493127219,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
37,0.6000000313,1.0,                    0x1,1.9861437241,0.7103679391,2.0,                    0x1,1.9355954786,-0.7687685911,3.0,                    0x1,0.1716303057,-0.7084865666,4.0,                    0x1,0.2221785513,0.7706499636,0,1.6900156736,1.18352745630546e-05,2,1,0.7846788168,0.0429882705,2,2,-1.600015521,1.18352745630546e-05,1,3,-2.5111062527,0.0423209928,1,4,5.6850156784,1.18352745630546e-05,1,5,4.7746047974,0.0430481769,1,6,-4.6850156784,1.18352745630546e-05,1,7,-5.5823397636,0.0422626697,1,8,9.9349117279,1.18352745630546e-05,1,9,9.0236701965,0.0430609733,2,10,-8.2500152588,1.18352745630546e-05,1,11,-9.1429071426,0.0421219282,1,12,13.5999116898,1.18352745630546e-05,1,13,12.6793909073,0.0432931967,1,1,0.1969044285,0.0310816985,-0.0341608636,0.7629421353,-0.0260729641,1.442876339,-0.0493126363,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
38,0.6166666988,1.0,                    0x1,1.9990598814,0.7099263935,2.0,                    0x1,1.9485115147,-0.7692101326,3.0,                    0x1,0.1845463466,-0.7089279635,4.0,                    0x1,0.2350947134,0.7702085625,0,1.6900157928,1.19172309496207e-05,2,1,0.7852293849,0.0430400036,2,2,-1.6000156403,1.19172309496207e-05,1,3,-2.5105602741,0.0422877111,1,4,5.6850156784,1.19172309496207e-05,1,5,4.7751550674,0.0428993553,1,6,-4.6850156784,1.19172309496207e-05,1,7,-5.5817894936,0.0422406495,1,8,9.9349107742,1.19172309496207e-05,1,9,9.0242195129,0.0430537947,2,10,-8.2500152588,1.19172309496207e-05,1,11,-9.1423578262,0.0421034731,1,12,13.5999107361,1.19172309496207e-05,1,13,12.6799402237,0.0432843752,1,1,0.20982053,0.0306402995,-0.0341609456,0.7869899273,-0.0268948451,1.4428631067,-0.0493125096,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
39,0.6333333664,1.0,                    0x1,2.0123768313,0.7094711565,2.0,                    0x1,1.9618283488,-0.7696653656,3.0,                    0x1,0.1978631854,-0.7093830585,4.0,                    0x1,0.2484116679,0.7697534636,0,1.6900159121,1.19954629553831e-05,2,1,0.7857968807,0.0430932641,2,2,-1.6000157595,1.19954629553831e-05,1,3,-2.5099976063,0.0422533788,1,4,5.6850161552,1.19954629553831e-05,1,5,4.7757225037,0.042897068,1,6,-4.6850156784,1.19954629553831e-05,1,7,-5.5812225342,0.0422179326,1,8,9.9349098206,1.19954629553831e-05,1,9,9.0247859955,0.0430463888,2,10,-8.2500162125,1.19954629553831e-05,1,11,-9.14179039,0.0420844369,1,12,13.5999107361,1.19954629553831e-05,1,13,12.6805076599,0.0432752743,1,1,0.2231374267,0.0301852025,-0.0341610238,0.8110375404,-0.0277167223,1.44284904,-0.0493123569,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
40,0.6500000339,1.0,                    0x1,2.0260945773,0.7090022082,2.0,                    0x1,1.9755459681,-0.7701343095,3.0,                    0x1,0.2115808097,-0.7098518513,4.0,                    0x1,0.262129419,0.7692846664,0,1.6900161505,1.20811482702266e-05,2,1,0.7863812447,0.0431480482,2,2,-1.6000158787,1.20811482702266e-05,1,3,-2.5094180107,0.0424969532,1,4,5.6850161552,1.20811482702266e-05,1,5,4.776307106,0.0428947173,1,6,-4.6850156784,1.20811482702266e-05,1,7,-5.5806384087,0.0421945341,1,8,9.9349098206,1.20811482702266e-05,1,9,9.0253696442,0.0430387668,2,10,-8.2500162125,1.20811482702266e-05,1,11,-9.1412067413,0.0420648307,1,12,13.5999097824,1.20811482702266e-05,1,13,12.6810913086,0.0432659052,1,1,0.2368551143,0.0297164076,-0.0341611095,0.8350848556,-0.0285385977,1.4428340197,-0.0493121818,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
41,0.6666667014,1.0,                    0x1,2.0402131102,0.708519562,2.0,                    0x1,1.9896643742,-0.7706169514,3.0,                    0x1,0.2256992209,-0.710334342,4.0,                    0x1,0.2762479569,0.7688021714,0,1.6900162697,1.21668326755753e-05,2,1,0.7869825363,0.0432043448,2,2,-1.6000161171,1.21668326755753e-05,1,3,-2.5088219643,0.0424605869,1,4,5.6850161552,1.21668326755753e-05,1,5,4.7769083977,0.0428922959,1,6,-4.6850161552,1.21668326755753e-05,1,7,-5.5800375938,0.0422958918,1,8,9.9349088669,1.21668326755753e-05,1,9,9.0259695053,0.0430309214,2,10,-8.2500162125,1.21668326755753e-05,1,11,-9.1406059265,0.0421212278,1,12,13.5999088287,1.21668326755753e-05,1,13,12.6816911697,0.0432010666,1,1,0.2509735889,0.0292339147,-0.0341611952,0.8591319323,-0.0293604694,1.4428180456,-0.0493119843,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
42,0.683333369,1.0,                    0x1,2.0547324259,0.7080232179,2.0,                    0x1,2.0041835632,-0.7711132911,3.0,                    0x1,0.240218415,-0.7108305306,4.0,                    0x1,0.2907672777,0.7683059784,0,1.6900165081,1.22525061669876e-05,2,1,0.7876006365,0.0432621501,2,2,-1.6000162363,1.22525061669876e-05,1,3,-2.5082089901,0.0424231701,1,4,5.6850166321,1.22525061669876e-05,1,5,4.7775263786,0.0428898074,1,6,-4.6850161552,1.22525061669876e-05,1,7,-5.5794196129,0.0422711223,1,8,9.9349079132,1.22525061669876e-05,1,9,9.0265865326,0.0430228487,2,10,-8.2500162125,1.22525061669876e-05,1,11,-9.1399879456,0.0421004705,1,12,13.5999078751,1.22525061669876e-05,1,13,12.682308197,0.0431911498,1,1,0.2654928463,0.0287377239,-0.0341612808,0.8831787705,-0.0301823374,1.4428017139,-0.0493117757,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
43,0.7000000365,1.0,                    0x1,2.069652522,0.7075131694,2.0,                    0x1,2.019103527,-0.7716233352,3.0,                    0x1,0.255138384,-0.7113404169,4.0,                    0x1,0.305687379,0.7677960876,0,1.6900166273,1.23419222290977e-05,2,1,0.7882356048,0.0433214605,2,2,-1.6000163555,1.23419222290977e-05,1,3,-2.5075793266,0.0423847027,1,4,5.6850166321,1.23419222290977e-05,1,5,4.7781615257,0.0428872481,1,6,-4.6850161552,1.23419222290977e-05,1,7,-5.5787854195,0.0422456674,1,8,9.9349069595,1.23419222290977e-05,1,9,9.027220726,0.0430145562,2,10,-8.2500162125,1.23419222290977e-05,1,11,-9.1393537521,0.0420791395,1,12,13.5999069214,1.23419222290977e-05,1,13,12.6829423904,0.0431809612,1,1,0.2804128815,0.0282278353,-0.0341613702,0.9072253108,-0.0310042035,1.442784667,-0.0493115522,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
44,0.716666704,1.0,                    0x1,2.0849733943,0.7069894164,2.0,                    0x1,2.0344242616,-0.7721470834,3.0,                    0x1,0.2704591241,-0.7118640009,4.0,                    0x1,0.3210082568,0.7672724989,0,1.6900168657,1.24350617625169e-05,2,1,0.7888874412,0.0433822609,2,2,-1.6000165939,1.24350617625169e-05,1,3,-2.5069329739,0.0423451811,1,4,5.6850166321,1.24350617625169e-05,1,5,4.7788133621,0.0428846218,1,6,-4.6850166321,1.24350617625169e-05,1,7,-5.5781340599,0.0422195233,1,8,9.9349060059,1.24350617625169e-05,1,9,9.0278711319,0.0430060476,2,10,-8.2500162125,1.24350617625169e-05,1,11,-9.1387023926,0.0420572348,1,12,13.5999059677,1.24350617625169e-05,1,13,12.68359375,0.0431705043,1,1,0.2957336904,0.027704249,-0.0341614634,0.9312716126,-0.0318260677,1.442767024,-0.0493113175,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
45,0.7333333716,1.0,                    0x1,2.1006950353,0.7064519657,2.0,                    0x1,2.0501457648,-0.7726845294,3.0,                    0x1,0.2861806328,-0.7124012826,4.0,                    0x1,0.3367299033,0.7667352125,0,1.6900169849,1.25281731016003e-05,2,1,0.7895560265,0.0434445515,2,2,-1.6000167131,1.25281731016003e-05,1,3,-2.5062701702,0.0423046052,1,4,5.6850171089,1.25281731016003e-05,1,5,4.7794818878,0.0428819284,1,6,-4.6850166321,1.25281731016003e-05,1,7,-5.5774655342,0.0421926826,1,8,9.9349040985,1.25281731016003e-05,1,9,9.0285377502,0.0429973118,2,10,-8.2500171661,1.25281731016003e-05,1,11,-9.1380338669,0.0420347489,1,12,13.5999040604,1.25281731016003e-05,1,13,12.684261322,0.043159768,1,1,0.311455268,0.0271669649,-0.0341615565,0.9553175569,-0.0326479226,1.4427489042,-0.0493110679,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
46,0.7500000391,1.0,                    0x1,2.1168174399,0.7059008174,2.0,                    0x1,2.0662680317,-0.773235673,3.0,                    0x1,0.3023029052,-0.712952262,4.0,                    0x1,0.3528523134,0.7661842285,0,1.6900172234,1.26213099065353e-05,2,1,0.7902411222,0.0426225066,2,2,-1.6000169516,1.26213099065353e-05,1,3,-2.5055904388,0.0422629677,1,4,5.6850171089,1.26213099065353e-05,1,5,4.7801671028,0.0428791642,1,6,-4.6850171089,1.26213099065353e-05,1,7,-5.5767807961,0.0421651527,1,8,9.9349031448,1.26213099065353e-05,1,9,9.0292224884,0.0429883525,2,10,-8.2500171661,1.26213099065353e-05,1,11,-9.1373491287,0.0420116819,1,12,13.5999031067,1.26213099065353e-05,1,13,12.6849460602,0.0431487598,1,1,0.3275776093,0.0266159832,-0.0341616496,0.9793632627,-0.0334697776,1.4427301884,-0.0493108034,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
47,0.7666667067,1.0,                    0x1,2.1333406057,0.7053359648,2.0,                    0x1,2.0827910542,-0.7738005207,3.0,                    0x1,0.3188259334,-0.7135169388,4.0,                    0x1,0.3693754849,0.7656195468,0,1.6900174618,1.27181738207582e-05,2,1,0.7909432054,0.0426885299,2,2,-1.6000170708,1.27181738207582e-05,1,3,-2.5048942566,0.0422202758,1,4,5.6850175858,1.27181738207582e-05,1,5,4.7808690071,0.0428763293,1,6,-4.6850171089,1.27181738207582e-05,1,7,-5.5760793686,0.0421369337,1,8,9.9349021912,1.27181738207582e-05,1,9,9.029923439,0.0429791734,2,10,-8.2500171661,1.27181738207582e-05,1,11,-9.1366472244,0.041988045,1,12,13.599902153,1.27181738207582e-05,1,13,12.6856470108,0.0431374833,1,1,0.3441007091,0.026051304,-0.0341617465,1.0034085512,-0.0342916287,1.4427108765,-0.0493105277,,,,,,,,,,,,,,,,,2,                  0x400,3,                  0x400,2.0,                  0x400,3.0,                  0x400,3.0,                  0x400,1.0,0.0
