simFrame,playerId.0,lightMask.0,steering.0,playerId.1,lightMask.1,steering.1,playerId.2,lightMask.2,steering.2,playerId.3,lightMask.3,steering.3,playerId.4,lightMask.4,steering.4,playerId.5,lightMask.5,steering.5,playerId.6,lightMask.6,steering.6,playerId.7,lightMask.7,steering.7,playerId.8,lightMask.8,steering.8,playerId.9,lightMask.9,steering.9
41,1,0,0.0,2,                  0x400,9.80118763926896e-17,3,                  0x400,0.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
42,1,0,0.0,2,                  0x400,9.324138683375337e-17,3,                  0x400,0.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
43,1,0,0.0,2,                  0x400,6.982261990806649e-17,3,                  0x400,0.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
44,1,0,0.0,2,                  0x400,1.3444106938820255e-17,3,                  0x400,0.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
45,1,0,0.0,2,                  0x400,3.5561831257524545e-17,3,                  0x400,0.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
46,1,0,0.0,2,                  0x400,5.074066167232161e-17,3,                  0x400,0.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
47,1,0,0.0,2,                  0x400,3.426078865054194e-17,3,                  0x400,0.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
48,1,0,0.0,2,                  0x400,1.214306433183765e-17,3,                  0x400,0.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
49,1,0,0.0,2,                  0x400,6.722053469410127e-17,3,                  0x400,0.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
50,1,0,0.0,2,                  0x400,1.0191500421363742e-16,3,                  0x400,0.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
51,1,0,0.0,2,                  0x400,1.0668549377257364e-16,3,                  0x400,4.440892098500625e-16,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
