                simTime,               simFrame,               playerId,                 roadId,                 laneId,                  flags,                  roadS,                  roadT,             laneOffset,                 hdgRel,               pitchRel,                rollRel,               roadType,                  pathS,               playerId,                 roadId,                 laneId,                  flags,                  roadS,                  roadT,             laneOffset,                 hdgRel,               pitchRel,                rollRel,               roadType,                  pathS,
+7.3299998361617327e+00,                    734,                      2,                      1,                     -1,                    0x1,+7.6864395141601562e+01,-1.8750000000000000e+00,-3.1530333899354446e-14,+3.9719338928989600e-11,+1.6624999698251486e-03,+3.7893007376253127e-18,                      0,+7.6864395141601562e+01,                      1,                      1,                     -1,                    0x1,+2.6367118835449219e+01,-1.8785371780395508e+00,-3.5372239071875811e-03,-4.1460357606410980e-03,+3.2308069057762623e-03,+8.8374006736557931e-05,                      0,+2.6367118835449219e+01,
+7.3399998359382153e+00,                    735,                      2,                      1,                     -1,                    0x1,+7.6937751770019531e+01,-1.8750000000000000e+00,+2.1760371282653068e-14,+3.9719338928989600e-11,+1.6624999698251486e-03,-4.0724942921389672e-18,                      0,+7.6937751770019531e+01,                      1,                      1,                     -1,                    0x1,+2.6431005477905273e+01,-1.8783128261566162e+00,-3.3128468785434961e-03,-4.1293012909591198e-03,+3.1533464789390564e-03,+8.9178909547626972e-05,                      0,+2.6431005477905273e+01,
+7.3499998357146978e+00,                    736,                      2,                      1,                     -1,                    0x1,+7.7011199951171875e+01,-1.8750000000000000e+00,-3.2418512319054571e-14,+3.9719338928989600e-11,+1.6624999698251486e-03,+6.7417945483190118e-18,                      0,+7.7011199951171875e+01,                      1,                      1,                     -1,                    0x1,+2.6494937896728516e+01,-1.8780893087387085e+00,-3.0893317889422178e-03,-4.1122045367956161e-03,+3.0767584685236216e-03,+8.9006432972382754e-05,                      0,+2.6494937896728516e+01,
+7.3599998354911804e+00,                    737,                      2,                      1,                     -1,                    0x1,+7.7084747314453125e+01,-1.8750000000000000e+00,-3.6037839379332581e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+2.8499403719396810e-18,                      0,+7.7084747314453125e+01,                      1,                      1,                     -1,                    0x1,+2.6558916091918945e+01,-1.8778672218322754e+00,-2.8671994805335999e-03,-4.0947212837636471e-03,+3.0010624323040247e-03,+8.8867840531747788e-05,                      0,+2.6558916091918945e+01,
+7.3699998352676630e+00,                    738,                      2,                      1,                     -1,                    0x1,+7.7158401489257812e+01,-1.8750000000000000e+00,+3.4949820815199928e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+7.6017253092745452e-18,                      0,+7.7158401489257812e+01,                      1,                      1,                     -1,                    0x1,+2.6622938156127930e+01,-1.8776468038558960e+00,-2.6467740535736084e-03,-4.0770201012492180e-03,+2.9261964373290539e-03,+8.9692344772629440e-05,                      0,+2.6622938156127930e+01,
+7.3799998350441456e+00,                    739,                      2,                      1,                     -1,                    0x1,+7.7232147216796875e+01,-1.8750000000000000e+00,-2.0738966099997924e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,-3.4169786789042225e-18,                      0,+7.7232147216796875e+01,                      1,                      1,                     -1,                    0x1,+2.6687000274658203e+01,-1.8774272203445435e+00,-2.4272615555673838e-03,-4.0594143792986870e-03,+2.8521127533167601e-03,+9.0481829829514027e-05,                      0,+2.6687000274658203e+01,
+7.3899998348206282e+00,                    740,                      2,                      1,                     -1,                    0x1,+7.7305999755859375e+01,-1.8750000000000000e+00,-4.4408920985006262e-15,+3.9719338928989600e-11,+1.6624999698251486e-03,+3.7023810124485468e-18,                      0,+7.7305999755859375e+01,                      1,                      1,                     -1,                    0x1,+2.6751104354858398e+01,-1.8772079944610596e+00,-2.2080477792769670e-03,-4.0420070290565491e-03,+2.7788351289927959e-03,+9.0273191744927317e-05,                      0,+2.6751104354858398e+01,
+7.3999998345971107e+00,                    741,                      2,                      1,                     -1,                    0x1,+7.7379951477050781e+01,-1.8750000000000000e+00,+1.0080825063596421e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,-3.2468927673753033e-19,                      0,+7.7379951477050781e+01,                      1,                      1,                     -1,                    0x1,+2.6815246582031250e+01,-1.8769896030426025e+00,-1.9895611330866814e-03,-4.0248059667646885e-03,+2.7065014000982046e-03,+9.0018758783116937e-05,                      0,+2.6815246582031250e+01,
+7.4099998343735933e+00,                    742,                      2,                      1,                     -1,                    0x1,+7.7454002380371094e+01,-1.8750000000000000e+00,-2.6889601656421291e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+2.5103870731848791e-18,                      0,+7.7454002380371094e+01,                      1,                      1,                     -1,                    0x1,+2.6879426956176758e+01,-1.8767725229263306e+00,-1.7724975477904081e-03,-4.0076486766338348e-03,+2.6353832799941301e-03,+9.0731467935256660e-05,                      0,+2.6879426956176758e+01,
+7.4199998341500759e+00,                    743,                      2,                      1,                     -1,                    0x1,+7.7528152465820312e+01,-1.8750000000000000e+00,-9.9920072216264089e-14,+3.9719338928989600e-11,+1.6624999698251486e-03,-1.0436868660826571e-17,                      0,+7.7528152465820312e+01,                      1,                      1,                     -1,                    0x1,+2.6943647384643555e+01,-1.8765567541122437e+00,-1.5567286172881722e-03,-3.9902604185044765e-03,+2.5659045204520226e-03,+9.1482106654439121e-05,                      0,+2.6943647384643555e+01,
+7.4299998339265585e+00,                    744,                      2,                      1,                     -1,                    0x1,+7.7602401733398438e+01,-1.8750000000000000e+00,+6.8833827526759706e-15,+3.9719338928989600e-11,+1.6624999698251486e-03,-2.2881883694748128e-18,                      0,+7.7602401733398438e+01,                      1,                      1,                     -1,                    0x1,+2.7007905960083008e+01,-1.8763417005538940e+00,-1.3416856527328491e-03,-3.9726751856505871e-03,+2.4984120391309261e-03,+9.1226283984724432e-05,                      0,+2.7007905960083008e+01,
+7.4399998337030411e+00,                    745,                      2,                      1,                     -1,                    0x1,+7.7676750183105469e+01,-1.8750000000000000e+00,-1.9895196601282805e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,-8.2372092964102464e-18,                      0,+7.7676750183105469e+01,                      1,                      1,                     -1,                    0x1,+2.7072204589843750e+01,-1.8761276006698608e+00,-1.1275446740910411e-03,-3.9551220834255219e-03,+2.4331917520612478e-03,+9.0880748757626861e-05,                      0,+2.7072204589843750e+01,
+7.4499998334795237e+00,                    746,                      2,                      1,                     -1,                    0x1,+7.7751197814941406e+01,-1.8750000000000000e+00,+2.9576341376014170e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,-1.0038093159320882e-17,                      0,+7.7751197814941406e+01,                      1,                      1,                     -1,                    0x1,+2.7136543273925781e+01,-1.8759144544601440e+00,-9.1451295884326100e-04,-3.9378628134727478e-03,+2.3704827763140202e-03,+9.1418944066390395e-05,                      0,+2.7136543273925781e+01,
+7.4599998332560062e+00,                    747,                      2,                      1,                     -1,                    0x1,+7.7825752258300781e+01,-1.8750000000000000e+00,-3.3217872896784684e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,-1.0718660971382561e-17,                      0,+7.7825752258300781e+01,                      1,                      1,                     -1,                    0x1,+2.7200920104980469e+01,-1.8757021427154541e+00,-7.0209457771852612e-04,-3.9208917878568172e-03,+2.3105468135327101e-03,+9.1898007667623460e-05,                      0,+2.7200920104980469e+01,
+7.4699998330324888e+00,                    748,                      2,                      1,                     -1,                    0x1,+7.7900398254394531e+01,-1.8750000000000000e+00,-4.6629367034256575e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,-2.5914025899443946e-18,                      0,+7.7900398254394531e+01,                      1,                      1,                     -1,                    0x1,+2.7265335083007812e+01,-1.8754900693893433e+00,-4.9001572187989950e-04,-3.9038863033056259e-03,+2.2536891046911478e-03,+9.1231289843562990e-05,                      0,+2.7265335083007812e+01,
+7.4799998328089714e+00,                    749,                      2,                      1,                     -1,                    0x1,+7.7975151062011719e+01,-1.8750000000000000e+00,-5.8442140016268240e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+5.5248799319458059e-18,                      0,+7.7975151062011719e+01,                      1,                      1,                     -1,                    0x1,+2.7329792022705078e+01,-1.8752787113189697e+00,-2.7867747121490538e-04,-3.8868009578436613e-03,+2.2002130281180143e-03,+9.0274450485594571e-05,                      0,+2.7329792022705078e+01,
+7.4899998325854540e+00,                    750,                      2,                      1,                     -1,                    0x1,+7.8049995422363281e+01,-1.8750000000000000e+00,+1.5920598173124745e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+1.3251286588540775e-18,                      0,+7.8049995422363281e+01,                      1,                      1,                     -1,                    0x1,+2.7394290924072266e+01,-1.8750684261322021e+00,-6.8391978857107460e-05,-3.8698655553162098e-03,+2.1504191681742668e-03,+9.0171684860251844e-05,                      0,+2.7394290924072266e+01,
+7.4999998323619366e+00,                    751,                      2,                      1,                     -1,                    0x1,+7.8124946594238281e+01,-1.8750000000000000e+00,-1.9739765377835283e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+3.1778701287268878e-18,                      0,+7.8124946594238281e+01,                      1,                      1,                     -1,                    0x1,+2.7458831787109375e+01,-1.8748587369918823e+00,+1.4132178330328315e-04,-3.8531827740371227e-03,+2.1045196335762739e-03,+9.0111687313765287e-05,                      0,+2.7458831787109375e+01,
+7.5099998321384192e+00,                    752,                      2,                      1,                     -1,                    0x1,+7.8199996948242188e+01,-1.8750000000000000e+00,+6.2660987509843835e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+3.2799710996858394e-18,                      0,+7.8199996948242188e+01,                      1,                      1,                     -1,                    0x1,+2.7523416519165039e+01,-1.8746489286422729e+00,+3.5101926187053323e-04,-3.8367519155144691e-03,+2.0626480691134930e-03,+8.8982516899704933e-05,                      0,+2.7523416519165039e+01,
+7.5199998319149017e+00,                    753,                      2,                      1,                     -1,                    0x1,+7.8275146484375000e+01,-1.8750000000000000e+00,-5.1070259132757201e-14,+3.9719338928989600e-11,+1.6624999698251486e-03,-6.9555533214440464e-18,                      0,+7.8275146484375000e+01,                      1,                      1,                     -1,                    0x1,+2.7588048934936523e+01,-1.8744398355484009e+00,+5.6018272880464792e-04,-3.8204647134989500e-03,+2.0249164663255215e-03,+8.7660453573334962e-05,                      0,+2.7588048934936523e+01,
+7.5299998316913843e+00,                    754,                      2,                      1,                     -1,                    0x1,+7.8350395202636719e+01,-1.8750000000000000e+00,+9.2592600253738055e-14,+3.9719338928989600e-11,+1.6624999698251486e-03,-5.7294933962184542e-19,                      0,+7.8350395202636719e+01,                      1,                      1,                     -1,                    0x1,+2.7652727127075195e+01,-1.8742319345474243e+00,+7.6801248360425234e-04,-3.8041637744754553e-03,+1.9913436844944954e-03,+8.7395303125958890e-05,                      0,+2.7652727127075195e+01,
+7.5399998314678669e+00,                    755,                      2,                      1,                     -1,                    0x1,+7.8425750732421875e+01,-1.8750000000000000e+00,-4.8538950636611844e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,-7.1776235019664372e-19,                      0,+7.8425750732421875e+01,                      1,                      1,                     -1,                    0x1,+2.7717456817626953e+01,-1.8740251064300537e+00,+9.7486353479325771e-04,-3.7878884468227625e-03,+1.9617637153714895e-03,+8.7446584075223655e-05,                      0,+2.7717456817626953e+01,
+7.5499998312443495e+00,                    756,                      2,                      1,                     -1,                    0x1,+7.8501197814941406e+01,-1.8750000000000000e+00,-9.9031893796563963e-14,+3.9719338928989600e-11,+1.6624999698251486e-03,-7.1933869795022837e-19,                      0,+7.8501197814941406e+01,                      1,                      1,                     -1,                    0x1,+2.7782236099243164e+01,-1.8738185167312622e+00,+1.1814552126452327e-03,-3.7717819213867188e-03,+1.9357949495315552e-03,+8.6631225713063031e-05,                      0,+2.7782236099243164e+01,
+7.5599998310208321e+00,                    757,                      2,                      1,                     -1,                    0x1,+7.8576751708984375e+01,-1.8750000000000000e+00,-1.9406698470447736e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+4.3254941516319994e-19,                      0,+7.8576751708984375e+01,                      1,                      1,                     -1,                    0x1,+2.7847068786621094e+01,-1.8736127614974976e+00,+1.3872787822037935e-03,-3.7557140458375216e-03,+1.9122363300994039e-03,+8.5734318417962641e-05,                      0,+2.7847068786621094e+01,
+7.5699998307973146e+00,                    758,                      2,                      1,                     -1,                    0x1,+7.8652397155761719e+01,-1.8750000000000000e+00,-4.2077452633293433e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,-5.8762790774578266e-18,                      0,+7.8652397155761719e+01,                      1,                      1,                     -1,                    0x1,+2.7911947250366211e+01,-1.8734083175659180e+00,+1.5917097916826606e-03,-3.7397076375782490e-03,+1.8886509351432323e-03,+8.6008527432568371e-05,                      0,+2.7911947250366211e+01,
+7.5799998305737972e+00,                    759,                      2,                      1,                     -1,                    0x1,+7.8728149414062500e+01,-1.8750000000000000e+00,+1.0813572259849025e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+5.5994866601144136e-18,                      0,+7.8728149414062500e+01,                      1,                      1,                     -1,                    0x1,+2.7976860046386719e+01,-1.8732049465179443e+00,+1.7950779292732477e-03,-3.7238083314150572e-03,+1.8620461924001575e-03,+8.6721222032792866e-05,                      0,+2.7976860046386719e+01,
+7.5899998303502798e+00,                    760,                      2,                      1,                     -1,                    0x1,+7.8804000854492188e+01,-1.8750000000000000e+00,-2.9376501231581642e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+3.3863686535415446e-18,                      0,+7.8804000854492188e+01,                      1,                      1,                     -1,                    0x1,+2.8041803359985352e+01,-1.8730021715164185e+00,+1.9978762138634920e-03,-3.7079276517033577e-03,+1.8294270848855376e-03,+8.6594052845612168e-05,                      0,+2.8041803359985352e+01,
+7.5999998301267624e+00,                    761,                      2,                      1,                     -1,                    0x1,+7.8879951477050781e+01,-1.8750000000000000e+00,-1.9162449405030202e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+2.4240997275864100e-18,                      0,+7.8879951477050781e+01,                      1,                      1,                     -1,                    0x1,+2.8106767654418945e+01,-1.8728003501892090e+00,+2.1996321156620979e-03,-3.6919438280165195e-03,+1.7878281651064754e-03,+8.6298023234121501e-05,                      0,+2.8106767654418945e+01,
+7.6099998299032450e+00,                    762,                      2,                      1,                     -1,                    0x1,+7.8956001281738281e+01,-1.8750000000000000e+00,+2.5313084961453569e-14,+3.9719338928989600e-11,+1.6624999698251486e-03,-6.0734168969445269e-18,                      0,+7.8956001281738281e+01,                      1,                      1,                     -1,                    0x1,+2.8171745300292969e+01,-1.8726003170013428e+00,+2.3996455129235983e-03,-3.6758081987500191e-03,+1.7347953980788589e-03,+8.7082764366641641e-05,                      0,+2.8171745300292969e+01,
+7.6199998296797276e+00,                    763,                      2,                      1,                     -1,                    0x1,+7.9032150268554688e+01,-1.8750000000000000e+00,-2.0139445666700340e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+3.4084901514582033e-18,                      0,+7.9032150268554688e+01,                      1,                      1,                     -1,                    0x1,+2.8236724853515625e+01,-1.8724017143249512e+00,+2.5982405059039593e-03,-3.6595619749277830e-03,+1.6686272574588656e-03,+8.8253014837391675e-05,                      0,+2.8236724853515625e+01,
+7.6299998294562101e+00,                    764,                      2,                      1,                     -1,                    0x1,+7.9108398437500000e+01,-1.8750000000000000e+00,-6.6591177017016889e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,-8.2956837278873856e-19,                      0,+7.9108398437500000e+01,                      1,                      1,                     -1,                    0x1,+2.8301698684692383e+01,-1.8722039461135864e+00,+2.7960967272520065e-03,-3.6432719789445400e-03,+1.5884406166151166e-03,+8.8483626313973218e-05,                      0,+2.8301698684692383e+01,
+7.6399998292326927e+00,                    765,                      2,                      1,                     -1,                    0x1,+7.9184745788574219e+01,-1.8750000000000000e+00,-5.6954441163270531e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,-1.9072404713260197e-18,                      0,+7.9184745788574219e+01,                      1,                      1,                     -1,                    0x1,+2.8366664886474609e+01,-1.8720070123672485e+00,+2.9929711017757654e-03,-3.6269582342356443e-03,+1.4944919385015965e-03,+8.8327054982073605e-05,                      0,+2.8366664886474609e+01,
+7.6499998290091753e+00,                    766,                      2,                      1,                     -1,                    0x1,+7.9261199951171875e+01,-1.8750000000000000e+00,-1.8252066524837574e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+4.3128014270238912e-18,                      0,+7.9261199951171875e+01,                      1,                      1,                     -1,                    0x1,+2.8431619644165039e+01,-1.8718116283416748e+00,+3.1883441843092442e-03,-3.6105969920754433e-03,+1.3879577163606882e-03,+8.8904715084936470e-05,                      0,+2.8431619644165039e+01,
+7.6599998287856579e+00,                    767,                      2,                      1,                     -1,                    0x1,+7.9337745666503906e+01,-1.8750000000000000e+00,+8.3710816056736803e-14,+3.9719338928989600e-11,+1.6624999698251486e-03,-6.2866752257989669e-18,                      0,+7.9337745666503906e+01,                      1,                      1,                     -1,                    0x1,+2.8496561050415039e+01,-1.8716174364089966e+00,+3.3825328573584557e-03,-3.5941649693995714e-03,+1.2707448331639171e-03,+8.9644257968757302e-05,                      0,+2.8496561050415039e+01,
+7.6699998285621405e+00,                    768,                      2,                      1,                     -1,                    0x1,+7.9414398193359375e+01,-1.8750000000000000e+00,-1.3167245072054357e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+1.3289463041761629e-18,                      0,+7.9414398193359375e+01,                      1,                      1,                     -1,                    0x1,+2.8561481475830078e+01,-1.8714237213134766e+00,+3.5762796178460121e-03,-3.5777161829173565e-03,+1.1453158222138882e-03,+8.9199078502133489e-05,                      0,+2.8561481475830078e+01,
+7.6799998283386230e+00,                    769,                      2,                      1,                     -1,                    0x1,+7.9491149902343750e+01,-1.8750000000000000e+00,+1.7941204077942530e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,-4.8832599190261863e-18,                      0,+7.9491149902343750e+01,                      1,                      1,                     -1,                    0x1,+2.8626373291015625e+01,-1.8712306022644043e+00,+3.7693844642490149e-03,-3.5613006912171841e-03,+1.0145187843590975e-03,+8.8108376075979322e-05,                      0,+2.8626373291015625e+01,
+7.6899998281151056e+00,                    770,                      2,                      1,                     -1,                    0x1,+7.9568000793457031e+01,-1.8750000000000000e+00,-1.5498713423767185e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,-3.7073639484585662e-18,                      0,+7.9568000793457031e+01,                      1,                      1,                     -1,                    0x1,+2.8691234588623047e+01,-1.8710387945175171e+00,+3.9612026885151863e-03,-3.5449422430247068e-03,+8.8138459250330925e-04,+8.7724685727152973e-05,                      0,+2.8691234588623047e+01,
+7.6999998278915882e+00,                    771,                      2,                      1,                     -1,                    0x1,+7.9644950866699219e+01,-1.8750000000000000e+00,-5.5289106626332796e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+5.9444667806754463e-19,                      0,+7.9644950866699219e+01,                      1,                      1,                     -1,                    0x1,+2.8756055831909180e+01,-1.8708480596542358e+00,+4.1518853977322578e-03,-3.5286063794046640e-03,+7.4898480670526624e-04,+8.7606946181040257e-05,                      0,+2.8756055831909180e+01,
+7.7099998276680708e+00,                    772,                      2,                      1,                     -1,                    0x1,+7.9722000122070312e+01,-1.8750000000000000e+00,+2.2426505097428162e-14,+3.9719338928989600e-11,+1.6624999698251486e-03,-4.8650102467617352e-18,                      0,+7.9722000122070312e+01,                      1,                      1,                     -1,                    0x1,+2.8820842742919922e+01,-1.8706579208374023e+00,+4.3421061709523201e-03,-3.5123657435178757e-03,+6.2031159177422523e-04,+8.6491156253032386e-05,                      0,+2.8820842742919922e+01,
+7.7199998274445534e+00,                    773,                      2,                      1,                     -1,                    0x1,+7.9799148559570312e+01,-1.8750000000000000e+00,-1.3522516439934407e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+6.9150748245784577e-18,                      0,+7.9799148559570312e+01,                      1,                      1,                     -1,                    0x1,+2.8885601043701172e+01,-1.8704683780670166e+00,+4.5316102914512157e-03,-3.4962345380336046e-03,+4.9812335055321455e-04,+8.4939209045842290e-05,                      0,+2.8885601043701172e+01,
+7.7299998272210360e+00,                    774,                      2,                      1,                     -1,                    0x1,+7.9876396179199219e+01,-1.8750000000000000e+00,-1.6653345369377348e-14,+3.9719338928989600e-11,+1.6624999698251486e-03,+2.6921461575181466e-18,                      0,+7.9876396179199219e+01,                      1,                      1,                     -1,                    0x1,+2.8950332641601562e+01,-1.8702805042266846e+00,+4.7194557264447212e-03,-3.4799929708242416e-03,+3.8444052916020155e-04,+8.4376610175240785e-05,                      0,+2.8950332641601562e+01,
+7.7399998269975185e+00,                    775,                      2,                      1,                     -1,                    0x1,+7.9953750610351562e+01,-1.8750000000000000e+00,-2.2426505097428162e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+4.7462391049180024e-18,                      0,+7.9953750610351562e+01,                      1,                      1,                     -1,                    0x1,+2.9015043258666992e+01,-1.8700942993164062e+00,+4.9057211726903915e-03,-3.4635574556887150e-03,+2.8078726609237492e-04,+8.4419203631114215e-05,                      0,+2.9015043258666992e+01,
+7.7499998267740011e+00,                    776,                      2,                      1,                     -1,                    0x1,+8.0031196594238281e+01,-1.8750000000000000e+00,-5.1736392947532295e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,-4.0053044789328162e-18,                      0,+8.0031196594238281e+01,                      1,                      1,                     -1,                    0x1,+2.9079736709594727e+01,-1.8699088096618652e+00,+5.0912229344248772e-03,-3.4471242688596249e-03,+1.8803900456987321e-04,+8.3775230450555682e-05,                      0,+2.9079736709594727e+01,
+7.7599998265504837e+00,                    777,                      2,                      1,                     -1,                    0x1,+8.0108749389648438e+01,-1.8750000000000000e+00,+3.8680170177940454e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+5.7196350576780472e-18,                      0,+8.0108749389648438e+01,                      1,                      1,                     -1,                    0x1,+2.9144414901733398e+01,-1.8697241544723511e+00,+5.2757868543267250e-03,-3.4307623282074928e-03,+1.0643318819347769e-04,+8.2906837633345276e-05,                      0,+2.9144414901733398e+01,
+7.7699998263269663e+00,                    778,                      2,                      1,                     -1,                    0x1,+8.0186401367187500e+01,-1.8750000000000000e+00,+6.3726801613483985e-14,+3.9719338928989600e-11,+1.6624999698251486e-03,+4.3742038710743150e-18,                      0,+8.0186401367187500e+01,                      1,                      1,                     -1,                    0x1,+2.9209077835083008e+01,-1.8695412874221802e+00,+5.4586762562394142e-03,-3.4144201781600714e-03,+3.5638026020023972e-05,+8.3169077697675675e-05,                      0,+2.9209077835083008e+01,
+7.7799998261034489e+00,                    779,                      2,                      1,                     -1,                    0x1,+8.0264144897460938e+01,-1.8750000000000000e+00,-2.0983215165415459e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+1.1588368179997859e-18,                      0,+8.0264144897460938e+01,                      1,                      1,                     -1,                    0x1,+2.9273729324340820e+01,-1.8693599700927734e+00,+5.6400289759039879e-03,-3.3980496227741241e-03,-2.5178960640914738e-05,+8.4146624431014061e-05,                      0,+2.9273729324340820e+01,
+7.7899998258799314e+00,                    780,                      2,                      1,                     -1,                    0x1,+8.0341995239257812e+01,-1.8750000000000000e+00,-2.0117241206207837e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+3.2818663772643515e-18,                      0,+8.0341995239257812e+01,                      1,                      1,                     -1,                    0x1,+2.9338367462158203e+01,-1.8691797256469727e+00,+5.8203195221722126e-03,-3.3814844209700823e-03,-7.7257791417650878e-05,+8.4484272520057857e-05,                      0,+2.9338367462158203e+01,
+7.7999998256564140e+00,                    781,                      2,                      1,                     -1,                    0x1,+8.0419952392578125e+01,-1.8750000000000000e+00,-1.5498713423767185e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,-6.4763303694645125e-18,                      0,+8.0419952392578125e+01,                      1,                      1,                     -1,                    0x1,+2.9402994155883789e+01,-1.8690006732940674e+00,+5.9993155300617218e-03,-3.3646952360868454e-03,-1.2220963253639638e-04,+8.4533196059055626e-05,                      0,+2.9402994155883789e+01,
+7.8099998254328966e+00,                    782,                      2,                      1,                     -1,                    0x1,+8.0498001098632812e+01,-1.8750000000000000e+00,-2.2271073873980640e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+5.5772690024515456e-18,                      0,+8.0498001098632812e+01,                      1,                      1,                     -1,                    0x1,+2.9467603683471680e+01,-1.8688236474990845e+00,+6.1763627454638481e-03,-3.3476985991001129e-03,-1.6169055015780032e-04,+8.5598621808458120e-05,                      0,+2.9467603683471680e+01,
+7.8199998252093792e+00,                    783,                      2,                      1,                     -1,                    0x1,+8.0576148986816406e+01,-1.8750000000000000e+00,-2.7156055182331329e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+3.3025587138776718e-18,                      0,+8.0576148986816406e+01,                      1,                      1,                     -1,                    0x1,+2.9532201766967773e+01,-1.8686480522155762e+00,+6.3518937677145004e-03,-3.3307143021374941e-03,-1.9725623133126646e-04,+8.7254920799750835e-05,                      0,+2.9532201766967773e+01,
+7.8299998249858618e+00,                    784,                      2,                      1,                     -1,                    0x1,+8.0654396057128906e+01,-1.8750000000000000e+00,-4.5985437679973984e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+3.2585460878449503e-18,                      0,+8.0654396057128906e+01,                      1,                      1,                     -1,                    0x1,+2.9596784591674805e+01,-1.8684730529785156e+00,+6.5269842743873596e-03,-3.3140974119305611e-03,-2.3040242376737297e-04,+8.8095512182917446e-05,                      0,+2.9596784591674805e+01,
+7.8399998247623444e+00,                    785,                      2,                      1,                     -1,                    0x1,+8.0732749938964844e+01,-1.8750000000000000e+00,-2.7600144392181392e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,-8.7756128853148865e-18,                      0,+8.0732749938964844e+01,                      1,                      1,                     -1,                    0x1,+2.9661354064941406e+01,-1.8682986497879028e+00,+6.7012943327426910e-03,-3.2976760994642973e-03,-2.6243168395012617e-04,+8.8427070295438170e-05,                      0,+2.9661354064941406e+01,
+7.8499998245388269e+00,                    786,                      2,                      1,                     -1,                    0x1,+8.0811195373535156e+01,-1.8750000000000000e+00,-2.7666757773658901e-13,+3.9719338928989600e-11,+1.6624999698251486e-03,+1.2270542997194575e-18,                      0,+8.0811195373535156e+01,                      1,                      1,                     -1,                    0x1,+2.9725912094116211e+01,-1.8681261539459229e+00,+6.8738483823835850e-03,-3.2811507117003202e-03,-2.9432753217406571e-04,+8.9560751803219318e-05,                      0,+2.9725912094116211e+01,
+7.8599998243153095e+00,                    787,                      2,                      1,                     -1,                    0x1,+8.0889747619628906e+01,-1.8750000000000000e+00,+3.3528735343679728e-14,+3.9719338928989600e-11,+1.6624999698251486e-03,-5.1233557351139972e-20,                      0,+8.0889747619628906e+01,                      1,                      1,                     -1,                    0x1,+2.9790454864501953e+01,-1.8679554462432861e+00,+7.0445421151816845e-03,-3.2642662990838289e-03,-3.2686081249266863e-04,+9.1153815446887165e-05,                      0,+2.9790454864501953e+01,
+7.8699998240917921e+00,                    788,                      2,                      1,                     -1,                    0x1,+8.0968399047851562e+01,-1.8750000000000000e+00,+7.1720407390785113e-14,+3.9719338928989600e-11,+1.6624999698251486e-03,-5.3906880755325533e-18,                      0,+8.0968399047851562e+01,                      1,                      1,                     -1,                    0x1,+2.9854986190795898e+01,-1.8677861690521240e+00,+7.2137787938117981e-03,-3.2467667479068041e-03,-3.6054980591870844e-04,+9.1846057330258191e-05,                      0,+2.9854986190795898e+01,
+7.8799998238682747e+00,                    789,                      2,                      1,                     -1,                    0x1,+8.1047149658203125e+01,-1.8750000000000000e+00,-8.4598994476436928e-14,+3.9719338928989600e-11,+1.6624999698251486e-03,-5.1446250043551790e-18,                      0,+8.1047149658203125e+01,                      1,                      1,                     -1,                    0x1,+2.9919504165649414e+01,-1.8676185607910156e+00,+7.3814471252262592e-03,-3.2286911737173796e-03,-3.9567187195643783e-04,+9.1921203420497477e-05,                      0,+2.9919504165649414e+01,
